"ID","Producto","Fabricante","Familia","Marca","Código de barras","Troquel","Código externo","Habilitado","Nodo Habilitado","Estado","Nodo","Acciones"
"100100000000056853","{ACCU-CHEK FLEXLINK 6/60","ROCHE DIABETES","ACCESORIO PARA DIABETES          (AC.DE)","ACCU-CHEK","4015630887989","","A88955766","SI","FTW","3","FTW",""
"100100000000056854","{ACCU-CHEK FLEXLINK 6/80","ROCHE DIABETES","ACCESORIO PARA DIABETES          (AC.DE)","ACCU-CHEK","4015630887996","","A88955767","SI","FTW","3","FTW",""
"100100000000056855","{ACCU-CHEK FLEXLINK CANN  6MM","ROCHE DIABETES","CANULA                           (AC.DE)","ACCU-CHEK","4015630888603","","A88955768","SI","FTW","3","FTW",""
"100100000000056847","{ACCU-CHEK FLEXLINK CANN 10MM","ROCHE DIABETES","CANULA                           (AC.DE)","ACCU-CHEK","4015630049912","","A88955761","SI","FTW","3","FTW",""
"100100000000050460","{ACCU-CHEK FLEXLINK10/60(S+A)","ROCHE DIABETES","CANULA                           (AC.DE)","ACCU-CHEK","4015630049875","","A88946606","SI","FTW","3","FTW",""
"100100000000056660","ACCU-CHEK LINK ASSIST","ROCHE DIABETES","APLICACION DE INSULINA           (AC.DE)","ACCU-CHEK","4015630048601","","A88955724","SI","FTW","1","FTW",""
"842936","{ACCU-CHEK MULTICLIX KIT  X 1","ROCHE DIABETES","LANCETA                          (AC.DE)","ACCU-CHEK","4015630058198","","A88850913","SI","FTW","3","FTW",""
"842937","{ACCU-CHEK MULTICLIX LANC X24","ROCHE DIABETES","LANCETA                          (AC.DE)","ACCU-CHEK","4015630006724","9940070","A88850915","SI","FTW","3","FTW",""
"842939","{ACCU-CHEK MULTICLIX LANCX102","ROCHE DIABETES","LANCETA                          (AC.DE)","ACCU-CHEK","4015630006700","9940071","A88850914","SI","FTW","3","FTW",""
"1030106","{ACCU-CHEK PLASTI CART 3.15ML","ROCHE DIABETES","CATETER                          (AC.DE)","ACCU-CHEK","4015630882908","","A88898489","SI","FTW","3","FTW",""
"100100000000056664","{ACCU-CHEK RAPID-D LIN T100CM","ROCHE DIABETES","CANULA                           (AC.DE)","ACCU-CHEK","4015630046096","","A88955728","SI","FTW","3","FTW",""
"100100000000056662","{ACCU-CHEK RAPID-D LINK C10MM","ROCHE DIABETES","CANULA                           (AC.DE)","ACCU-CHEK","4015630046041","","A88955726","SI","FTW","3","FTW",""
"100100000000056661","{ACCU-CHEK RAPID-D LINK CA6MM","ROCHE DIABETES","CANULA                           (AC.DE)","ACCU-CHEK","4015630046027","","A88955725","SI","FTW","3","FTW",""
"100100000000056842","{ACCU-CHEK RAPID-D LINK PROTE","ROCHE DIABETES","ACCESORIO PARA CIRUGIA           (AC.DE)","ACCU-CHEK","4015630046010","","A88955756","SI","FTW","3","FTW",""
"100100000000056663","{ACCU-CHEK RAPID-D LINK T50CM","ROCHE DIABETES","CANULA                           (AC.DE)","ACCU-CHEK","4015630046072","","A88955727","SI","FTW","3","FTW",""
"100100000000159557","ACCU-CHEK RESERVORIOS X8","ROCHE DIABETES","ACCESORIO PARA DIABETES          (AC.DE)","ACCU-CHEK","4015630881635","","A50048557","SI","FTW","1","FTW",""
"707349","ACCU-CHEK SOFTCLIX LAN X 25","ROCHE DIABETES","LANCETA                          (AC.DE)","ACCU-CHEK","4015630018277","9929043","A03340050","SI","FTW","1","FTW",""
"707350","ACCU-CHEK SOFTCLIX LAN X200","ROCHE DIABETES","LANCETA                          (AC.DE)","ACCU-CHEK","4015630006779","9929044","A03340053","SI","FTW","1","FTW",""
"100100000000056849","{ACCU-CHEK TENDERLI CANN 13MM","ROCHE DIABETES","CANULA                           (AC.DE)","ACCU-CHEK","4015630882823","","A88955763","SI","FTW","3","FTW",""
"100100000000056848","{ACCU-CHEK TENDERLI CANN 17MM","ROCHE DIABETES","CANULA                           (AC.DE)","ACCU-CHEK","4015630882816","","A88955762","SI","FTW","3","FTW",""
"100100000000056843","{ACCU-CHEK TENDERLINK 13/ 60","ROCHE DIABETES","CANULA                           (AC.DE)","ACCU-CHEK","4015630046676","","A88955757","SI","FTW","3","FTW",""
"100100000000056845","{ACCU-CHEK TENDERLINK 17/ 60","ROCHE DIABETES","CANULA                           (AC.DE)","ACCU-CHEK","4015630047314","","A88955759","SI","FTW","3","FTW",""
"100100000000056844","{ACCU-CHEK TENDERLINK 17/110","ROCHE DIABETES","CANULA                           (AC.DE)","ACCU-CHEK","4015630046690","","A88955758","SI","FTW","3","FTW",""
"100100000000101508","ACCU-FINE AG 31G 6MM X100","ROCHE DIABETES","AGUJA                            (AC.DE)","ACCU-FINE","0382903206872","9956145","A89001474","SI","FTW","1","FTW",""
"100100000000101507","ACCU-FINE AG 32G 4MM X100","ROCHE DIABETES","AGUJA                            (AC.DE)","ACCU-FINE","5907996099139","9956144","A89001473","SI","FTW","1","FTW",""
"100100000000137963","ACCU-FINE AG 32G 6MM X100","ROCHE DIABETES","AGUJA                            (AC.DE)","ACCU-FINE","5907996099238","9959374","A50026253","SI","FTW","1","FTW",""
"968026","{ACCUTRON MR JERINGA 200ML","TEMIS-LOSTALO","JERINGA                          (AC.DE)","ACCUTRON","7795337911992","","A88887188","SI","FTW","3","FTW",""
"968025","{ACCUTRON MR KIT JER SET 65ML","TEMIS-LOSTALO","JERINGA                          (AC.DE)","ACCUTRON","7795337911985","","A88887187","SI","FTW","3","FTW",""
"968024","{ACCUTRON MR TUBO 150CM","TEMIS-LOSTALO","JERINGA                          (AC.DE)","ACCUTRON","7795337912005","","A88887186","SI","FTW","3","FTW",""
"923712","ACTIVE LIFE 125371 BOL T 19MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT125371","A88871278","SI","FTW","1","FTW",""
"100100000000201152","ACTIVE LIFE 125371 BT CAJX10U","CONVATEC","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE","768455109326","","A50082249","SI","FTW","1","FTW",""
"100100000000066405","ACTIVE LIFE 175780 CONV 28MM","MEDIC TOOLS","BOLSA PARA UROSTOMIA             (AC.DE)","ACTIVE LIFE","768455102549","MT175780","A88963679","SI","FTW","1","FTW",""
"100100000000204866","ACTIVE LIFE 20917 BOL TR 25MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE","","MT20917","A50086065","SI","FTW","1","FTW",""
"923704","ACTIVE LIFE 22757 BOL OP 19MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT22757","A88871270","SI","FTW","1","FTW",""
"923705","ACTIVE LIFE 22758 BOL OP 25MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT22758","A88871271","SI","FTW","1","FTW",""
"923706","ACTIVE LIFE 22759 BOL OP 32MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT22759","A88871272","SI","FTW","1","FTW",""
"923707","ACTIVE LIFE 22760 BOL OP 38MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT22760","A88871273","SI","FTW","1","FTW",""
"923708","ACTIVE LIFE 22761 BOL OP 45MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT22761","A88871274","SI","FTW","1","FTW",""
"923709","ACTIVE LIFE 22762 BOL OP 50MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT22762","A88871275","SI","FTW","1","FTW",""
"923710","ACTIVE LIFE 22763 BOL OP 64MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT22763","A88871276","SI","FTW","1","FTW",""
"100100000000110317","ACTIVE LIFE 22771 BOL TR 19MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE","","MT22771","A89009438","SI","FTW","1","FTW",""
"923717","ACTIVE LIFE 400394 BOL T 19MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT400394","A88871283","SI","FTW","1","FTW",""
"100100000000201120","ACTIVE LIFE 400394 BT CAJX30U","CONVATEC","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE","300034003948","","A50082217","SI","FTW","1","FTW",""
"100100000000117322","ACTIVE LIFE 411637 BOL SYN IN","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE","","MT411637","A50005296","SI","FTW","1","FTW",""
"100100000000117321","ACTIVE LIFE 411642 L/ONES TWO","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE","","MT411642","A50005295","SI","FTW","1","FTW",""
"923723","ACTIVE LIFE 62446 BOL OP 19MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT62446","A88871289","SI","FTW","1","FTW",""
"923718","ACTIVE LIFE 62447 BOL OP 25MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT62447","A88871284","SI","FTW","1","FTW",""
"923719","ACTIVE LIFE 62448 BOL OP 32MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT62448","A88871285","SI","FTW","1","FTW",""
"923720","ACTIVE LIFE 62449 BOL OP 38MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT62449","A88871286","SI","FTW","1","FTW",""
"923721","ACTIVE LIFE 62450 BOL OP 45MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT62450","A88871287","SI","FTW","1","FTW",""
"923724","ACTIVE LIFE 62452 BOL TR 19MM","MEDIC TOOLS","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","","MT62452","A88871290","SI","FTW","1","FTW",""
"923725","ACTIVE LIFE 64927 BOL TR 19MM","MEDIC TOOLS","BOLSA PARA UROSTOMIA             (AC.DE)","ACTIVE LIFE","","MT64927","A88871291","SI","FTW","1","FTW",""
"100100000000201121","ACTIVE LIFE 64927 BT U CAJX10","CONVATEC","BOLSA PARA UROSTOMIA             (AC.DE)","ACTIVE","768455029778","","A50082219","SI","FTW","1","FTW",""
"882410","ACTIVE LIFE BSA DRE 19MM X 10","ARGENTINA MEDICA","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","300030227645","","A88860067","SI","FTW","1","FTW",""
"970396","ACTIVE LIFE BSA DRE PED 8/50","ARGENTINA MEDICA","BOLSA PARA COLOSTOMIA            (AC.DE)","ACTIVE LIFE","300030209221","","A88888788","SI","FTW","1","FTW",""
"100100000000116230","{ACTIVE PROT BARBIJO KN95","ACTIVE COSMETIC","BARBIJO                          (AC.DE)","ACTIVE","7798332021192","AP05","A50004192","SI","FTW","3","FTW",""
"100100000000104904","ACTREEN 228010A CATETER MINI","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B228010A","A89005211","SI","FTW","1","FTW",""
"100100000000104905","ACTREEN 228012A CATETER MINI","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B228012A","A89005212","SI","FTW","1","FTW",""
"100100000000104906","ACTREEN 228014A CATETER MINI","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B228014A","A89005213","SI","FTW","1","FTW",""
"100100000000104898","ACTREEN 228112A CATETER MASC","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B228112A","A89005205","SI","FTW","1","FTW",""
"100100000000104899","ACTREEN 228114A CATETER MASC","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B228114A","A89005206","SI","FTW","1","FTW",""
"100100000000104894","ACTREEN 228208A CATETER MASC","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B228208A","A89005201","SI","FTW","1","FTW",""
"100100000000104895","ACTREEN 228210A CATETER MASC","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B228210A","A89005202","SI","FTW","1","FTW",""
"100100000000104896","ACTREEN 228212A CATETER MASC","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B228212A","A89005203","SI","FTW","1","FTW",""
"100100000000104897","ACTREEN 228214A CATETER MASC","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B228214A","A89005204","SI","FTW","1","FTW",""
"100100000000104900","ACTREEN 228306A CATETER FEMEN","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B228306A","A89005207","SI","FTW","1","FTW",""
"100100000000104901","ACTREEN 228308A CATETER FEMEN","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B228308A","A89005208","SI","FTW","1","FTW",""
"100100000000104902","ACTREEN 228310A CATETER FEMEN","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B228310A","A89005209","SI","FTW","1","FTW",""
"100100000000104903","ACTREEN 228312A CATETER FEMEN","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B228312A","A89005210","SI","FTW","1","FTW",""
"100100000000166516","ACTREEN 238112AR HI-LITE CATH","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B238112AR","A50055776","SI","FTW","1","FTW",""
"100100000000166517","ACTREEN 238114AR HI-LITE CATH","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B238114AR","A50055777","SI","FTW","1","FTW",""
"100100000000166518","ACTREEN 238208AR HI-LITE CATH","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B238208AR","A50055778","SI","FTW","1","FTW",""
"100100000000166512","ACTREEN 238210AR HI-LITE CATH","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B238210AR","A50055772","SI","FTW","1","FTW",""
"100100000000166511","ACTREEN 238212AR HI-LITE CATH","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B238212AR","A50055771","SI","FTW","1","FTW",""
"100100000000160425","ACTREEN 238214AR HI-LITE CATH","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B238214AR","A50049460","SI","FTW","1","FTW",""
"100100000000166515","ACTREEN 238306AR HI-LITE CATH","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B238306AR","A50055775","SI","FTW","1","FTW",""
"100100000000166519","ACTREEN 238308AR HI-LITE CATH","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B238308AR","A50055779","SI","FTW","1","FTW",""
"100100000000166514","ACTREEN 238310AR HI-LITE CATH","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B238310AR","A50055774","SI","FTW","1","FTW",""
"100100000000166513","ACTREEN 238312AR HI-LITE CATH","B.BRAUN","CATETER                          (AC.DE)","ACTREEN","","B238312AR","A50055773","SI","FTW","1","FTW",""
"780817","ADHESUR BOLSA COLOSTOMIA X 10","TELGATEX","BOLSA PARA COLOSTOMIA            (AC.DE)","ADHESUR","","FU6000073","A88846023","SI","FTW","1","FTW",""
"100100000000187886","ADMISOL GUIA DE SUERO V17 S/A","PROPATO","GUIA PARA SUERO                  (AC.DE)","ADMISOL","","SUR52744","A50069128","SI","FTW","1","FTW",""
"100100000000164439","A&E MED ACER QUIRURG N5.2X30""","A&E MEDICAL","ACCESORIO PARA CIRUGIA           (AC.DE)","A&E","1000000019544","","A50053615","SI","FTW","1","FTW",""
"743470","{AG.DESC      23G       X 50","PROPATO","AGUJA                            (AC.DE)","AG.DESC","6660000000125","","A99904888","SI","FTW","3","FTW",""
"743469","{AG.DESC 12/4 27GX1/2   X100","PROPATO","AGUJA                            (AC.DE)","AG.DESC","9000000078645","","A99904887","SI","FTW","3","FTW",""
"134940000000000086","AGUA DEST. EST. INYECT. 500ML ","VARIOS","","","","","","SI","GRUPO BIOSALUD","1","GRUPO BIOSALUD",""
"724980","{AIRMAX DILATADOR NASAL X 3","RIASA SRL","DILATADOR NASAL                  (AC.DE)","AIRMAX","7798026345511","","A88818202","SI","FTW","3","FTW",""
"100100000000070390","AIXA PLUS GUANTES CIR N6.5","AIXA","GUANTE DE CIRUGIA                (AC.DE)","AIXA","","","A88969495","SI","FTW","1","FTW",""
"100100000000070534","AIXA PLUS GUANTES CIR N7","AIXA","GUANTE DE CIRUGIA                (AC.DE)","AIXA","","","A88969559","SI","FTW","1","FTW",""
"100100000000070536","AIXA PLUS GUANTES CIR N7.5","AIXA","GUANTE DE CIRUGIA                (AC.DE)","AIXA","","","A88969561","SI","FTW","1","FTW",""
"100100000000070538","AIXA PLUS GUANTES CIR N8","AIXA","GUANTE DE CIRUGIA                (AC.DE)","AIXA","","","A88969563","SI","FTW","1","FTW",""
"100100000000070540","AIXA PLUS GUANTES CIR N8.5","AIXA","GUANTE DE CIRUGIA                (AC.DE)","AIXA","","","A88969565","SI","FTW","1","FTW",""
"100100000000070542","AIXA PLUS GUANTES EXA CH X100","AIXA","GUANTE DE CIRUGIA                (AC.DE)","AIXA","","","A88969567","SI","FTW","1","FTW",""
"100100000000070386","AIXA PLUS GUANTES EXA GR X100","AIXA","GUANTE DE CIRUGIA                (AC.DE)","AIXA","","","A88969491","SI","FTW","1","FTW",""
"100100000000070388","AIXA PLUS GUANTES EXA MD X100","AIXA","GUANTE DE CIRUGIA                (AC.DE)","AIXA","","","A88969493","SI","FTW","1","FTW",""
